time,cpu@tsung_controller@ip-172-31-50-170 
0,7.671365333644216 
10,7.671365333644216 
20,7.671365333644216 
30,7.671365333644216 
40,7.671365333644216 
50,7.671365333644216 
60,7.671365333644216 
70,7.671365333644216 
80,7.671365333644216 
90,7.671365333644216 
100,7.671365333644216 
110,7.671365333644216 
120,7.671365333644216 
130,7.671365333644216 
140,7.671365333644216 
150,7.671365333644216 
160,7.671365333644216 
170,8.559919436052366 
180,8.559919436052366 
190,10.35175879396985 
200,15.208428767750801 
210,21.924603174603174 
220,27.317798710956865 
230,31.589338598223097 
240,34.300919206579586 
250,34.300919206579586 
260,34.300919206579586 
270,34.300919206579586 
280,34.300919206579586 
290,34.300919206579586 
293,34.300919206579586 
