time,page 
0,225.728 
10,227.783 
20,227.783 
30,227.783 
40,229.259 
50,268.166 
60,268.166 
70,268.166 
80,268.166 
90,268.166 
100,268.335 
110,268.335 
120,501.56 
130,501.56 
140,501.56 
150,511.601 
160,607.704 
170,731.351 
180,3936.743 
190,6010.736 
200,8483.337 
210,8483.337 
220,9938.754 
230,9938.754 
240,9938.754 
250,9938.754 
260,9938.754 
270,9938.754 
280,9938.754 
290,9938.754 
293,9938.754 
