time,cpu@tsung_controller@ip-172-31-45-17 
0,9.750593003707712 
10,9.750593003707712 
20,9.750593003707712 
30,9.750593003707712 
40,9.750593003707712 
50,9.750593003707712 
60,9.750593003707712 
70,9.750593003707712 
80,9.750593003707712 
90,9.750593003707712 
100,9.750593003707712 
110,9.750593003707712 
120,9.750593003707712 
130,9.750593003707712 
140,9.750593003707712 
150,9.750593003707712 
160,9.750593003707712 
170,9.750593003707712 
180,9.750593003707712 
190,13.128893148059415 
200,16.168800379326694 
210,16.168800379326694 
220,23.3953488372093 
230,26.124885215794308 
238,26.813590449954088 
