time,freemem@tsung_controller@ip-172-31-45-17 
0,675.26171875 
10,675.61328125 
20,675.61328125 
30,675.61328125 
40,675.61328125 
50,675.61328125 
60,675.61328125 
70,675.61328125 
80,675.61328125 
90,675.61328125 
100,675.61328125 
110,675.61328125 
120,675.61328125 
130,675.61328125 
140,675.61328125 
150,675.61328125 
160,675.61328125 
170,675.61328125 
180,675.61328125 
190,675.61328125 
200,675.61328125 
210,675.61328125 
220,675.61328125 
230,675.61328125 
238,675.61328125 
