time,page 
0,1.4 
10,1.9 
20,1.9 
30,2.2 
40,3.6 
50,4 
60,6.2 
70,9.2 
80,8.9 
90,11.5 
100,16.1 
110,18.6 
120,21 
130,34.6 
140,29 
150,50.5 
160,58.7 
170,68.1 
180,100.9 
190,127.9 
200,119.3 
210,168.5 
220,242.6 
230,250.8 
238,137 
