time,freemem@tsung_controller@ip-172-31-45-17 
0,675.26171875 
10,675.61328125 
20,674.65625 
30,674.3828125 
40,674.296875 
50,674.54296875 
60,674.43359375 
70,670.9453125 
80,670.390625 
90,670.640625 
100,668.18359375 
110,667.89453125 
120,669.60546875 
130,668.23828125 
140,661.78125 
150,663.0390625 
160,653.5546875 
170,647.94140625 
180,645.80078125 
190,634.06640625 
200,622.36328125 
210,619.34765625 
220,556.203125 
230,544.89453125 
238,547.41015625 
