time,cpu@tsung_controller@ip-172-31-45-17 
0,9.750593003707712 
10,0.798801797304044 
20,0.4491017964071856 
30,0.4491017964071856 
40,0.4491017964071856 
50,0.4491017964071856 
60,0.4491017964071856 
70,0.4491017964071856 
80,0.4491017964071856 
90,0.4491017964071856 
100,0.4491017964071856 
110,0.4491017964071856 
120,0.4491017964071856 
130,0.4491017964071856 
140,0.4491017964071856 
150,0.4491017964071856 
160,0.4491017964071856 
170,0.4491017964071856 
180,0.4491017964071856 
190,0.4491017964071856 
200,0.4491017964071856 
210,0.4491017964071856 
220,0.4491017964071856 
230,0.4491017964071856 
238,0.4491017964071856 
