time,page 
0,38.06011683414243 
10,9.363067959095895 
20,5.037902830617909 
30,4.167438925568929 
40,4.326824627156347 
50,9.593870212145877 
60,7.904273389754379 
70,5.230056595382372 
80,6.821592060888064 
90,5.166527188754172 
100,4.959880285183011 
110,6.3851335251077375 
120,7.338622341201378 
130,6.43470644531124 
140,7.923710898407002 
150,13.752425263872277 
160,11.239860933019868 
170,11.968624477926705 
180,46.51551646435254 
190,55.640794299325584 
200,25.01922060795992 
210,663.6019575652904 
220,665.0121473516707 
230,661.3744404122812 
238,626.6398890158655 
