time,cpu@tsung_controller@ip-172-31-45-17 
0,9.750593003707712 
10,0.798801797304044 
20,0.4491017964071856 
30,0.5982053838484547 
40,0.5491762356465303 
50,0.7972097658196312 
60,0.7972097658196312 
70,1.345291479820628 
80,1.5399900645802287 
90,1.3406156901688182 
100,1.5912481352560914 
110,2.180376610505451 
120,2.4245423057892133 
130,3.1620553359683794 
140,4.213620774130328 
150,3.893543617545589 
160,6.809338521400778 
170,7.815533980582525 
180,9.227053140096618 
190,13.128893148059415 
200,16.168800379326694 
210,15.362731152204837 
220,23.3953488372093 
230,26.124885215794308 
238,26.813590449954088 
