time,page 
0,176.91 
10,176.91 
20,176.91 
30,176.91 
40,176.91 
50,176.91 
60,176.91 
70,176.91 
80,176.91 
90,176.91 
100,176.91 
110,176.91 
120,176.91 
130,176.91 
140,176.91 
150,176.91 
160,176.91 
170,176.91 
180,260.415 
190,469.954 
200,469.954 
210,2252.605 
220,2303.5 
230,2303.5 
238,2303.5 
