time,connect,request 
0,3.9546,57.07391891891892 
10,1.28375,48.47670312499999 
20,1.1934166666666668,31.923948717948708 
30,1.3117333333333334,40.438277777777756 
40,1.1831176470588234,36.83635537190084 
50,1.2201250000000003,42.663933333333325 
60,1.5501428571428573,32.118577181208046 
70,1.2729166666666663,40.946392857142875 
80,1.2454285714285716,36.41522065727699 
90,1.4031333333333333,37.80840372670808 
100,1.1311392405063285,34.915527372262765 
110,1.1678507462686574,31.747009216589856 
120,1.2078880597014927,37.90106293706295 
130,1.2495687500000003,39.4594652301666 
140,1.1824573170731705,37.25902710280378 
150,1.2110245901639356,39.969232655921516 
160,1.1948051118210854,37.943691857630455 
170,1.1683300970873771,39.849362653562665 
180,1.2278654970760239,62.03888736631023 
190,1.2901607717041796,80.3721353555948 
200,1.10760539629005,98.30706354009061 
210,1.1685117591721537,546.4361405693945 
220,1.0791426282051306,1511.1859431025218 
230,1.056655199374509,1204.6532268110311 
240,1.0642559055118117,814.6841937117912 
250,3.5507067669172874,802.1790886456449 
260,1.8962061498484197,701.6852606560708 
270,1.0574740980573496,423.58898932296205 
280,1.1086182965299674,316.77871947123873 
290,1.0992753316669872,298.41981581782596 
300,1.0992398921832838,519.4155137601657 
310,0,54.44602297297286 
320,0,8.978315132605314 
330,0,0 
340,0,0 
350,0,0 
353,0,0 
