time,users,connected 
0,1,1 
10,7,6 
20,7,7 
30,10,9 
40,7,7 
50,8,8 
60,14,15 
70,19,18 
80,19,21 
90,38,37 
100,36,36 
110,38,37 
120,59,62 
130,82,83 
140,94,93 
150,136,134 
160,155,155 
170,157,160 
180,266,264 
190,348,350 
200,393,392 
210,978,974 
220,1659,1658 
230,1714,1713 
240,2146,2118 
250,2100,2085 
260,2266,2276 
270,3276,3267 
280,3730,3700 
290,3873,3857 
300,1606,1772 
310,262,280 
320,0,0 
330,0,0 
340,0,0 
350,0,0 
353,0,0 
