time,502,200,302 
220,2196,22370,6588 
230,6623,25854,7638 
240,13939,28926,8699 
250,22271,32408,9858 
260,32622,35585,10992 
270,52688,38653,12022 
280,80634,42040,13142 
290,110437,45345,14375 
300,124652,50046,16607 
310,124652,53666,18907 
320,124652,54016,19198 
330,124652,54016,19198 
340,124652,54016,19198 
350,124652,54016,19198 
353,124652,54016,19198 
