time,page 
0,1.5 
10,3.5 
20,3.8 
30,4.6 
40,5.9 
50,6 
60,7.7 
70,12 
80,11.8 
90,17.9 
100,28 
110,23 
120,36.4 
130,52.5 
140,57.8 
150,76.4 
160,103.2 
170,106.7 
180,154.8 
190,202.7 
200,212.7 
210,214.3 
220,304.3 
230,458.1 
240,599.5 
250,676.8 
260,768.1 
270,1249.3 
280,1688.2 
290,1806.6 
300,1119.7 
310,331.2 
320,32.1 
330,0 
340,0 
350,0 
353,0 
