time,page 
0,65.40346153846154 
10,61.60828301886791 
20,39.734078947368424 
30,49.82549999999999 
40,49.936044247787606 
50,75.24911363636363 
60,46.5639130434783 
70,131.03273170731714 
80,80.25763176895317 
90,140.3274234527687 
100,947.1040848806372 
110,2031.6319157608698 
120,2748.8412197802204 
130,1747.4009916567295 
140,2256.80468652344 
150,1332.5318726207886 
160,964.6168794788266 
170,934.4864232209746 
180,779.5552130826491 
190,537.8522175133326 
200,478.28134446312714 
210,364.4776613090631 
220,255.24175808643696 
230,224.98845402964355 
240,261.48192161856326 
250,692.7815650546047 
260,118.60487808641979 
270,15.518 
280,0 
