time,session 
10,16935.695 
20,15786.431 
30,12480.979 
40,12480.979 
50,12480.979 
60,12480.979 
70,12480.979 
80,12480.979 
90,12480.979 
100,12480.979 
110,12480.979 
120,12480.979 
130,12480.979 
140,12480.979 
150,12480.979 
160,12480.979 
170,12480.979 
180,12480.979 
190,12480.979 
200,11795.793 
210,11795.793 
220,11643.548 
230,11498.573 
240,11498.573 
250,11498.573 
260,11498.573 
270,11498.573 
280,11498.573 
