time,cpu@tsung_controller@ip-172-31-46-149 
0,4.170716982676585 
10,0.35035035035035034 
20,0.7496251874062968 
30,1.048951048951049 
40,0.6993006993006993 
50,0.5508262393590386 
60,0.6003001500750376 
70,0.7014028056112225 
80,1.1517275913870806 
90,1.691542288557214 
100,1.706827309236948 
110,1.8036072144288577 
120,2.941176470588235 
130,3.3349925335988053 
140,4.615384615384616 
150,5.470675209462789 
160,7.097092163627402 
170,8.390578999018645 
180,9.579667644183774 
190,12.346311475409836 
