time,connect,request 
0,1.8239090909090907,133.3119565217391 
10,1.0543846153846155,52.62876190476193 
20,1.0668333333333333,69.83394444444444 
30,1.1748666666666667,55.54253932584271 
40,0.9772272727272728,67.46656589147284 
50,1.0561999999999996,63.93750714285714 
60,1.5939411764705889,106.9622994350282 
70,1.089075,277.2258082191786 
80,0.9789249999999999,372.80843589743597 
90,0.9297812499999997,619.4435801282054 
100,1.155917647058824,3073.1798086642625 
110,1.4097910447761188,4996.104251700684 
120,1.1648934426229511,2954.764718693294 
130,0.9911764705882355,2399.0504736263765 
140,1.1394635761589407,1613.645734085416 
150,1.049599277978339,1297.9228469587986 
160,1.0502484472049698,867.4464877108437 
170,0.9688138801261825,792.9337408462161 
180,1.04082334384858,593.5521555555554 
190,0.8686422182468687,393.638676933765 
