time,cpu@tsung_controller@ip-172-31-46-149 
0,4.170716982676585 
10,0.35035035035035034 
20,0.35035035035035034 
30,0.35035035035035034 
40,0.35035035035035034 
50,0.35035035035035034 
60,0.35035035035035034 
70,0.35035035035035034 
80,0.35035035035035034 
90,0.35035035035035034 
100,0.35035035035035034 
110,0.35035035035035034 
120,0.35035035035035034 
130,0.35035035035035034 
140,0.35035035035035034 
150,0.35035035035035034 
160,0.35035035035035034 
170,0.35035035035035034 
180,0.35035035035035034 
190,0.35035035035035034 
