time,connect,request 
0,25.593,231.867 
10,25.593,231.867 
20,25.593,231.867 
30,25.593,231.867 
40,25.593,231.867 
50,25.593,270.617 
60,25.593,270.617 
70,25.593,270.617 
80,25.593,270.617 
90,25.593,270.617 
100,25.593,270.617 
110,25.593,270.617 
120,25.593,448.211 
130,25.593,512.309 
140,25.593,512.309 
150,25.593,1295.436 
160,25.593,2121.281 
170,25.593,2836.834 
180,27.245,3120.245 
190,27.245,4043.348 
200,27.245,4043.348 
210,27.245,4043.348 
220,27.245,4326.736 
230,27.245,4326.736 
240,27.245,4326.736 
250,27.245,4326.736 
260,27.245,4326.736 
270,27.245,4326.736 
