time,page 
0,96.37656781387383 
10,84.58291913067457 
20,71.01732490195327 
30,82.51425829844425 
40,77.21909515922493 
50,78.95044991330091 
60,81.5769050230656 
70,80.12648546164284 
80,78.05268470790881 
90,77.68142290657103 
100,84.85018567247316 
110,79.35814829407963 
120,82.67206335049796 
130,103.77794679244815 
140,81.98721379419327 
150,230.9048175295092 
160,551.4999950938293 
170,742.7904765760579 
180,1060.0496293035671 
190,1322.6455755049026 
200,1108.4758311830535 
210,990.4423057275505 
220,978.4749376126243 
230,830.695137998735 
240,904.2714071792382 
250,101.48805544811728 
260,2.3358437339192824 
270,0 
