time,page 
0,69.63513333333334 
10,51.10852083333334 
20,37.974642857142875 
30,49.79379761904761 
40,44.05827619047617 
50,45.04969811320755 
60,47.62837999999999 
70,45.93992372881359 
80,44.69576666666666 
90,43.41355520504734 
100,50.081742268041246 
110,44.38503921568629 
120,46.41970606060607 
130,62.81978459937556 
140,45.8402005253941 
150,129.40763144963154 
160,592.2237642903002 
170,1420.4552056825214 
180,1505.3147991342005 
190,1025.4630526315793 
200,868.7804387281943 
210,668.8151695309687 
220,510.6966494694962 
230,439.1240027780993 
240,578.9303225143174 
250,22.485460589650994 
260,10.739918238993717 
270,0 
