time,connect,request 
0,5.461833333333334,69.63513333333334 
10,1.4004,45.4177962962963 
20,1.3894444444444445,29.928154929577456 
30,1.436578947368421,41.811550000000004 
40,1.4336,35.63159230769232 
50,1.3743333333333334,33.54127464788732 
60,1.578714285714286,40.34642372881359 
70,1.4782564102564102,38.84444086021509 
80,1.3088205128205128,34.58376790830938 
90,1.322733333333334,34.53360552763819 
100,1.3992903225806443,43.22254448398579 
110,1.41608695652174,34.93805405405408 
120,1.5585163934426218,36.22432899408291 
130,1.4563734939759048,53.7431211041852 
140,1.397453416149068,35.49302781546815 
150,1.4276299212598424,104.42966882696038 
160,1.485957055214724,509.98847907488926 
170,1.4581945945945944,1208.4695388888863 
180,1.2826583783783763,1237.649314152967 
190,1.1950990132698156,868.3277417883216 
200,1.2215055648302737,694.3645636813276 
210,1.2337872871736633,530.1903122591688 
220,1.2495257570483782,423.8371532846721 
230,1.2958195407612887,342.789083303315 
240,1.2572470862470935,426.95711634773215 
250,1.2457327433628305,11.633036614853223 
260,0,5.323051968503933 
270,0,0 
