time,users_count,finish_users_count 
0,0.6,0 
10,1.1,0.1 
20,0.8,0.8 
30,2.1,0.8 
40,0.8,1 
50,1.8,1.9 
60,3.8,1.6 
70,3.7,2 
80,3.8,3.5 
90,6.5,3.9 
100,9.3,3.7 
110,8.7,7.9 
120,12.8,9.2 
130,16.4,7.3 
140,15.7,16.2 
150,26.2,15.7 
160,32.3,12.4 
170,32.1,12.1 
180,52.7,24.3 
190,66.8,30.8 
200,64.4,49.9 
210,113,72.1 
220,120.6,70.9 
230,124.7,115.8 
240,28.2,128.6 
250,0,131.9 
260,0,24.5 
270,0,0 
