time,502,200,302 
180,691,10866,3074 
190,3281,12222,3512 
200,6632,13912,4132 
210,11318,15548,4817 
220,18392,16973,5361 
230,27123,18619,6088 
240,32950,20884,7140 
250,32950,24515,9299 
260,32950,24861,9588 
270,32950,24861,9588 
