time,page 
0,96.213 
10,96.213 
20,96.213 
30,96.213 
40,96.213 
50,96.213 
60,109.325 
70,109.325 
80,109.325 
90,109.325 
100,109.325 
110,109.325 
120,109.325 
130,109.325 
140,109.325 
150,109.325 
160,109.325 
170,109.325 
180,109.325 
190,109.325 
200,109.325 
210,113.834 
220,134.94 
230,176.794 
240,1717.6 
250,1722.158 
260,1782.042 
270,1782.042 
280,1782.042 
290,1782.042 
300,1782.042 
310,1782.042 
320,1782.042 
330,1782.042 
340,1782.042 
350,1782.042 
353,1782.042 
