time,connect,request 
0,29.041,54.738 
10,29.041,54.738 
20,29.041,54.738 
30,29.041,54.738 
40,29.041,54.738 
50,29.041,54.738 
60,29.041,104.482 
70,29.041,104.482 
80,29.041,104.482 
90,29.041,104.482 
100,29.041,104.482 
110,29.041,104.482 
120,29.041,104.482 
130,29.041,104.482 
140,29.041,104.482 
150,29.041,104.482 
160,29.041,104.482 
170,29.041,104.482 
180,29.041,104.482 
190,29.041,104.482 
200,29.041,104.482 
210,29.041,104.482 
220,29.041,117.245 
230,29.041,119.671 
240,29.041,723.154 
250,29.041,754.436 
260,29.041,754.436 
270,29.041,754.436 
280,29.041,754.436 
290,34.227,754.436 
300,34.227,754.436 
310,34.227,754.436 
320,34.227,754.436 
330,34.227,754.436 
340,34.227,754.436 
350,34.227,754.436 
353,34.227,754.436 
