time,cpu@tsung_controller@ip-172-31-45-17 
0,2.8377067473505355 
10,2.8377067473505355 
20,2.8377067473505355 
30,2.8377067473505355 
40,2.8377067473505355 
50,2.8377067473505355 
60,2.8377067473505355 
70,2.8377067473505355 
80,2.8377067473505355 
90,2.8377067473505355 
100,2.8377067473505355 
110,2.8377067473505355 
120,2.8377067473505355 
130,2.8377067473505355 
140,2.8377067473505355 
150,2.8377067473505355 
160,4.378459989934575 
170,4.378459989934575 
180,4.4110275689223055 
190,7.493670886075949 
200,8.44925296239052 
210,8.578811369509044 
220,14.783526927138332 
230,16.380236305048335 
240,16.380236305048335 
250,24.208772903942254 
260,27.465596330275226 
270,27.904328018223236 
280,46.682464454976305 
290,51.61290322580645 
300,51.61290322580645 
310,51.61290322580645 
320,51.61290322580645 
330,51.61290322580645 
340,51.61290322580645 
350,51.61290322580645 
353,51.61290322580645 
