time,page 
0,23.805570828900443 
10,3.828614586091686 
20,3.4633680259731756 
30,5.189959202391802 
40,6.460787364582069 
50,3.868489722358645 
60,11.411577620721019 
70,3.8826172234462746 
80,3.925635347076132 
90,4.873225871063101 
100,4.92925071438646 
110,5.073004330770792 
120,4.409574766615783 
130,4.288740549075008 
140,4.355041585497871 
150,4.990067885778736 
160,4.972082128320914 
170,4.674904105290356 
180,6.443775620110336 
190,6.048001304253203 
200,6.817883071524619 
210,12.67011625285883 
220,16.937690134331913 
230,19.772160756255843 
240,492.9608123295347 
250,448.13969525716897 
260,456.9160017433516 
270,438.00217570454464 
280,392.8044335183138 
290,398.6051527364879 
300,430.8865049532683 
310,0 
320,0 
330,0 
340,0 
350,0 
353,0 
