time,cpu@tsung_controller@ip-172-31-45-17 
0,2.8377067473505355 
10,0.45045045045045046 
20,0.3003003003003003 
30,0.050075112669003496 
40,0.2502502502502503 
50,0.15030060120240482 
60,0.44932601098352476 
70,0.6986027944111777 
80,0.5991013479780329 
90,0.35070140280561124 
100,0.751503006012024 
110,0.8016032064128256 
120,0.7021063189568706 
130,1.5523284927391086 
140,2.007024586051179 
150,1.806322127446061 
160,4.378459989934575 
170,3.937405350832913 
180,4.4110275689223055 
190,7.493670886075949 
200,8.44925296239052 
210,8.578811369509044 
220,14.783526927138332 
230,16.380236305048335 
240,16.199047114875594 
250,24.208772903942254 
260,27.465596330275226 
270,27.904328018223236 
280,46.682464454976305 
290,51.61290322580645 
300,51.50442477876106 
310,11.923276308968378 
320,0.09995002498750624 
330,0.05002501250625312 
340,0.0 
350,0.0 
353,0.14992503748125938 
