time,page 
0,46.72971428571428 
10,22.137407407407412 
20,20.703999999999997 
30,21.483647058823532 
40,23.062621621621616 
50,20.841710526315786 
60,23.471057971014492 
70,21.015472727272726 
80,21.778671232876718 
90,21.53847887323944 
100,21.03932413793105 
110,21.009458646616526 
120,21.605755760368645 
130,21.047751552795056 
140,20.875946428571428 
150,21.996860465116292 
160,21.560436332767406 
170,21.34246784565916 
180,23.80537474949901 
190,23.658029983792538 
200,24.29574385703647 
210,32.97648308718441 
220,39.2447733281492 
230,38.770754070265674 
240,622.6510388349507 
250,780.98528823888 
260,776.221932495438 
270,470.8545900180416 
280,374.35615314705524 
290,384.8557308110255 
300,514.0208623290903 
310,0 
320,0 
330,0 
340,0 
350,0 
353,0 
