time,page 
0,18.727 
10,16.372 
20,16.372 
30,16.372 
40,16.031 
50,15.513 
60,15.1 
70,15.1 
80,15.1 
90,14.219 
100,14.219 
110,14.056 
120,14.056 
130,14.056 
140,14.056 
150,14.004 
160,13.871 
170,13.871 
180,13.871 
190,13.871 
200,13.871 
210,13.512 
220,13.512 
230,13.512 
240,1.62 
250,1.586 
260,1.586 
270,1.586 
280,1.586 
290,1.561 
300,1.561 
310,1.561 
320,1.561 
330,1.561 
340,1.561 
350,1.561 
353,1.561 
