time,session 
0,0.3 
10,1.4 
20,1.3 
30,1.5 
40,1.9 
50,1.8 
60,3.3 
70,2.8 
80,3.5 
90,6.6 
100,7.8 
110,6.6 
120,10.2 
130,15.9 
140,17.1 
150,26.1 
160,30.2 
170,30.2 
180,47 
190,61.7 
200,66.5 
210,99.3 
220,128.8 
230,121.2 
240,151.2 
250,244.4 
260,247.8 
270,400.9 
280,516.7 
290,501.7 
300,253.5 
310,0 
320,0 
330,0 
340,0 
350,0 
353,0 
