time,page 
0,109.24060167247997 
10,88.44688195049449 
20,100.18089416797487 
30,99.37554262335244 
40,96.83624459795844 
50,84.24332703401025 
60,107.3066886868956 
70,91.69380109357424 
80,100.24008462132059 
90,99.5205497839953 
100,100.80977301854719 
110,100.5540363583761 
120,103.90455533077342 
130,96.58014710346526 
140,101.16445684163583 
150,113.65590658408003 
160,104.73105461799823 
170,105.9191239151481 
180,530.8160515498578 
190,1427.90392462474 
200,2390.248902465671 
210,3062.361564292357 
220,2332.5948116352074 
230,2122.5037027943313 
240,2231.618644381942 
