time,cpu@tsung_controller@ip-172-31-57-169 
0,4.742299064397877 
10,4.742299064397877 
20,4.742299064397877 
30,4.742299064397877 
40,4.742299064397877 
50,4.742299064397877 
60,4.742299064397877 
70,4.742299064397877 
80,4.742299064397877 
90,4.742299064397877 
100,4.742299064397877 
110,4.742299064397877 
120,4.742299064397877 
130,4.742299064397877 
140,4.742299064397877 
150,4.742299064397877 
160,7.15736040609137 
170,7.664793050587634 
180,7.7311773623041935 
190,7.7311773623041935 
200,9.354005167958658 
210,9.354005167958658 
220,15.561497326203208 
230,19.07608695652174 
240,19.07608695652174 
