time,page 
0,1.8 
10,3.4 
20,3.4 
30,7.8 
40,7.8 
50,6.1 
60,14.6 
70,16.8 
80,15.9 
90,16.7 
100,22.8 
110,26.2 
120,47.6 
130,61.9 
140,62.1 
150,92.9 
160,123.8 
170,122.3 
180,153.2 
190,169.4 
200,190.1 
210,369.9 
220,506.3 
230,469.6 
240,376.4 
