time,users_count,finish_users_count 
0,1,0.9 
10,0.9,0.8 
20,0.8,0.6 
30,2.1,1.8 
40,2.8,2.8 
50,1.2,1.9 
60,3.7,2.8 
70,5.5,3.1 
80,2.8,6 
90,6.8,0.9 
100,9.5,3.1 
110,7.7,1.8 
120,13.4,8.9 
130,16.8,16.8 
140,14.2,15 
150,27.3,23.9 
160,30,30.8 
170,31.3,28.4 
180,55.5,51.3 
190,66.3,64.3 
200,62.1,64.1 
210,113.8,104.1 
220,116.9,114 
230,122.9,122.5 
240,14.9,40.5 
250,0,5.9 
260,0,13.2 
262,0,0 
