time,cpu@tsung_controller@ip-172-31-52-223 
0,1.5578041483174774 
10,1.5578041483174774 
20,1.5578041483174774 
30,1.5578041483174774 
40,1.5578041483174774 
50,1.5578041483174774 
60,1.5578041483174774 
70,1.5578041483174774 
80,1.7999999999999998 
90,1.899050474762619 
100,1.899050474762619 
110,1.899050474762619 
120,1.899050474762619 
130,2.359437751004016 
140,3.0211480362537766 
150,3.1 
160,4.0703517587939695 
170,4.0703517587939695 
180,4.0703517587939695 
190,6.172839506172839 
200,7.072282891315653 
210,7.072282891315653 
220,12.90994273815721 
230,13.555787278415016 
240,13.555787278415016 
250,13.555787278415016 
260,13.555787278415016 
262,13.555787278415016 
