time,connect,request 
0,1,4.7 
10,0.9,3.8 
20,0.8,3.8 
30,2,9.1 
40,2.7,13.7 
50,1.4,8.9 
60,3.5,15.1 
70,5.5,20.9 
80,3,23.1 
90,6.5,15.1 
100,9.6,24.2 
110,7.9,19.5 
120,13,44.6 
130,16.5,74.9 
140,14.5,63.2 
150,26.9,100.6 
160,30.4,126.5 
170,31.4,123.8 
180,55.1,216.3 
190,65.9,264.5 
200,62.8,255.8 
210,113.7,437.6 
220,117.1,467.2 
230,122.8,493.5 
240,15.3,126.9 
250,0,22.5 
260,0,32.9 
262,0,0 
