time,page 
0,3.8 
10,3.1 
20,3.1 
30,7.4 
40,10.9 
50,6.9 
60,12.4 
70,17.3 
80,17.7 
90,13.5 
100,20.6 
110,16.9 
120,35.7 
130,58.1 
140,47.3 
150,78 
160,95.3 
170,96.2 
180,165.5 
190,199.9 
200,191.4 
210,334.4 
220,352.6 
230,371.3 
240,84.4 
250,15.9 
260,22.9 
262,0 
