time,connect,request 
0,1.091,6.643 
10,1.074,6.216 
20,1.058,6.216 
30,1.005,6.216 
40,0.917,5.847 
50,0.917,5.847 
60,0.866,5.847 
70,0.866,5.847 
80,0.866,5.847 
90,0.866,5.847 
100,0.866,5.847 
110,0.866,5.847 
120,0.866,0.574 
130,0.866,0.569 
140,0.866,0.569 
150,0.866,0.565 
160,0.864,0.556 
170,0.864,0.556 
180,0.847,0.556 
190,0.847,0.555 
200,0.84,0.555 
210,0.823,0.552 
220,0.768,0.548 
230,0.765,0.548 
240,0.765,0.548 
250,0.765,0.548 
260,0.765,0.548 
262,0.765,0.548 
