time,page 
0,7.025 
10,6.737 
20,5.756 
30,5.756 
40,5.756 
50,5.756 
60,5.756 
70,5.756 
80,5.756 
90,5.756 
100,5.756 
110,5.756 
120,0.75 
130,0.737 
140,0.737 
150,0.719 
160,0.705 
170,0.705 
180,0.705 
190,0.705 
200,0.705 
210,0.7 
220,0.7 
230,0.7 
240,0.7 
249,0.7 
