time,freemem@tsung_controller@ip-172-31-43-243 
0,691.9140625 
10,687.45703125 
20,684.3828125 
30,684.078125 
40,683.6953125 
50,682.43359375 
60,678.08984375 
70,678.2421875 
80,674.04296875 
90,670.98046875 
100,664.69140625 
110,648.1796875 
120,622.20703125 
130,609.6328125 
140,609.56640625 
150,603.12890625 
160,604.421875 
170,596.17578125 
180,604.4609375 
190,608.9453125 
200,600.96875 
210,598.90625 
220,585.33203125 
230,569.23828125 
240,566.09765625 
249,593.34375 
