time,users_count,finish_users_count 
0,0.9,0.3 
10,1.4,1.1 
20,0.7,1.4 
30,1.7,0.2 
40,2.7,2.3 
50,1.6,2.8 
60,2.7,1.3 
70,4.7,3.5 
80,4.5,4.3 
90,5.4,3.6 
100,8.1,0.5 
110,6.9,1.2 
120,12.5,4.5 
130,13.6,11.9 
140,15.2,16 
150,25.8,17.5 
160,30.9,32 
170,31.5,30.3 
180,53.8,35.5 
190,62.3,62.1 
200,62.1,62.5 
210,109.5,72.6 
220,129.3,130.1 
230,120.8,125.6 
240,42.4,104.3 
249,0,23.6 
