time,freemem@tsung_controller@ip-172-31-43-243 
0,691.9140625 
10,691.9140625 
20,691.9140625 
30,691.9140625 
40,691.9140625 
50,691.9140625 
60,691.9140625 
70,691.9140625 
80,691.9140625 
90,691.9140625 
100,691.9140625 
110,691.9140625 
120,691.9140625 
130,691.9140625 
140,691.9140625 
150,691.9140625 
160,691.9140625 
170,691.9140625 
180,691.9140625 
190,691.9140625 
200,691.9140625 
210,691.9140625 
220,691.9140625 
230,691.9140625 
240,691.9140625 
249,691.9140625 
