time,session 
0,0.1 
10,0.7 
20,0.8 
30,0.7 
40,1.4 
50,1.6 
60,2.7 
70,3.7 
80,3.8 
90,5.1 
100,8.3 
110,7.5 
120,10.4 
130,12.6 
140,18 
150,21.2 
160,30.5 
170,31 
180,40.5 
190,59.4 
200,63.1 
210,77.5 
220,111.9 
230,120.5 
240,95.6 
250,69.3 
260,160.5 
270,337.6 
280,441.2 
290,446.2 
300,309.5 
310,322.4 
320,61.4 
330,0 
340,0 
350,0 
353,0 
