time,502,200,302 
250,1.9,545.3,152.1 
260,769.2,516.2,152.3 
270,1574.1,664.6,198.9 
280,2167.2,669.4,222.9 
290,2173.9,673.6,233.7 
300,1089.7,717.4,275.3 
310,1.1,861.3,445.6 
320,0,125.3,71.7 
330,0,0.2,0.2 
340,0,0,0 
350,0,0,0 
353,0,0,0 
