time,page 
0,107.52364247870739 
10,192.88500510277336 
20,100.8188556344711 
30,96.10163735658215 
40,100.04765862006221 
50,92.82860676053612 
60,97.8615517038649 
70,96.9047619681293 
80,97.86358521131176 
90,102.72671712191942 
100,101.0155899839462 
110,92.05794467755238 
120,103.91339665612324 
130,97.24116091832704 
140,100.63530494431393 
150,108.60906655949648 
160,106.15640075189735 
170,106.88759406789643 
180,112.6281471188927 
190,115.72849116943397 
200,110.16393267632093 
210,143.99842229817511 
220,170.18756275768646 
230,201.4008626035301 
240,786.456753961554 
250,1755.8191260538538 
260,3837.431207935374 
270,3914.6873932093163 
280,2874.3001693791907 
290,2731.5834218383334 
300,2900.9670827598634 
310,3119.7713235982537 
320,3.6364794915058964 
330,0.6225000000000014 
340,0 
350,0 
353,0 
