time,connect,request 
0,5.392333333333333,151.17133333333334 
10,0.9362500000000001,67.67002325581397 
20,0.9947777777777778,47.88796666666667 
30,0.8883999999999999,47.09964705882352 
40,0.927105263157895,42.557805555555575 
50,0.9930833333333334,35.54406666666666 
60,1.6645897435897439,39.189036842105274 
70,0.8875,33.34530268199232 
80,0.9075135135135136,34.5186438848921 
90,0.8931884057971017,40.656540760869504 
100,0.887284090909091,37.80309841827762 
110,0.8853934426229505,30.304537656903765 
120,0.9692765957446813,40.718812672176355 
130,0.9157218543046362,38.14285775401071 
140,0.9562701149425286,33.71452195121949 
150,0.8900463320463312,40.88325193525689 
160,0.8813088235294118,38.56277844311374 
170,0.875474747474747,38.10155267025974 
180,0.9217858472998136,41.13830442007317 
190,0.9269799072642978,43.1291734308637 
200,0.8693987240829345,39.273445900857936 
210,0.8801718749999997,56.734519818403875 
220,0.8674090534979432,69.04882038581879 
230,0.8613897515527938,82.5362359857484 
240,0.8740217831813585,469.09323310944245 
250,0.8635322185970621,2419.7057774124437 
260,0.87530828909759,2026.1322723605583 
270,1.1040465226679321,1324.4490006563594 
280,2.848600481611209,1006.6400210178848 
290,2.719807793923377,990.5796577205194 
300,2.958470827679785,1541.9688299476534 
310,0,733.240544377338 
320,0,9.637726395939083 
330,0,10.50775 
340,0,0 
350,0,0 
353,0,0 
