time,cpu@tsung_controller@ip-172-31-0-234 
0,3.1946206765586833 
10,0.29985007496251875 
20,0.4491017964071856 
30,0.39980009995002497 
40,0.399400898652022 
50,0.44999999999999996 
60,0.8982035928143712 
70,0.7010515773660491 
80,1.0510510510510511 
90,0.75 
100,0.95 
110,1.2012012012012012 
120,2.3856858846918487 
130,4.311199207135778 
140,3.5358565737051797 
150,4.207920792079208 
160,8.300589390962672 
170,9.149040826364978 
180,10.975609756097562 
190,16.208393632416787 
200,18.374218374218373 
210,18.95141895141895 
220,26.64442326024786 
230,31.380952380952383 
240,33.04883831199621 
250,35.9035004730369 
260,45.0 
270,47.648456057007124 
280,64.08281174771304 
290,80.81452404317959 
300,80.52837573385519 
310,47.18172983479106 
320,17.82273603082852 
330,2.2388059701492535 
340,0.10005002501250625 
350,0.05002501250625312 
353,0.19990004997501248 
