time,page 
0,140.74583333333334 
10,110.31409523809522 
20,74.07467567567566 
30,72.0859591836735 
40,63.654953125000006 
50,73.94355681818179 
60,69.34794354838715 
70,77.79731210191083 
80,69.87222222222225 
90,74.22055080213907 
100,70.06990109890107 
110,67.42189575289575 
120,76.00047911547921 
130,67.82464202334634 
140,65.5340926640926 
150,75.28155272727273 
160,72.01134945705834 
170,71.8857653311529 
180,79.48128308823539 
190,76.31116868637874 
200,74.88535695067269 
210,93.2280764973958 
220,150.1698962605555 
230,173.5020495811633 
240,727.267839197224 
250,1962.1623493651934 
260,1877.264356650015 
270,1261.7665901705225 
280,982.1427327370576 
290,940.2996306592513 
300,1367.8962899448513 
310,20.684550898203575 
320,20.112491094147572 
330,0 
340,0 
350,0 
353,0 
