time,502,200,302 
250,5516,45866,13688 
260,12550,52594,15805 
270,27958,59135,17862 
280,49795,66023,19980 
290,71490,73179,22362 
300,81476,81895,25967 
310,81476,85681,28029 
320,81476,86137,28359 
330,81476,86137,28359 
340,81476,86137,28359 
350,81476,86137,28359 
353,81476,86137,28359 
