time,502,200,302 
250,551.6,566.7,158.4 
260,703.4,672.8,211.7 
270,1540.8,654.1,205.7 
280,2183.7,688.8,211.8 
290,2169.5,715.6,238.2 
300,998.6,871.6,360.5 
310,0,378.6,206.2 
320,0,45.6,33 
330,0,0,0 
340,0,0,0 
350,0,0,0 
353,0,0,0 
