time,cpu@tsung_controller@ip-172-31-36-20 
0,1.5905251501410478 
10,2.0408163265306123 
20,2.0408163265306123 
30,2.0408163265306123 
40,2.0408163265306123 
50,2.0408163265306123 
60,2.0408163265306123 
70,2.0408163265306123 
80,2.180376610505451 
90,2.180376610505451 
100,2.766798418972332 
110,2.766798418972332 
120,3.443187407771766 
130,4.256360078277886 
140,4.852941176470589 
150,6.498545101842872 
160,9.256594724220623 
170,11.661113755354593 
180,12.446555819477435 
190,15.983026874115982 
200,22.748375116063137 
210,26.60805182785747 
220,29.743354720439964 
230,29.743354720439964 
240,29.743354720439964 
250,29.743354720439964 
260,29.743354720439964 
269,29.743354720439964 
