time,users_count,finish_users_count 
0,9,0 
10,28,0 
20,30,11 
30,43,27 
40,62,31 
50,78,44 
60,113,62 
70,144,83 
80,186,113 
90,258,143 
100,340,161 
110,426,180 
120,530,199 
130,685,255 
140,826,343 
150,1096,516 
160,1426,708 
170,1742,987 
180,2247,1313 
190,2867,1659 
200,3464,2186 
210,4314,2816 
220,4314,3441 
230,4314,4201 
240,4314,4312 
250,4314,4314 
260,4314,4314 
269,4314,4314 
