time,page 
0,2.1 
10,6.6 
20,7.9 
30,6.7 
40,9 
50,11.8 
60,14.6 
70,21.3 
80,24 
90,27.4 
100,25.7 
110,28.3 
120,39.2 
130,79.1 
140,102 
150,140.2 
160,191.5 
170,226.2 
180,258.5 
190,360.7 
200,420.2 
210,505.2 
220,338.5 
230,154.3 
240,18.5 
250,0.3 
260,0 
269,0 
