time,users_count,finish_users_count 
0,0.9,0 
10,1.9,0 
20,0.2,1.1 
30,1.3,1.6 
40,1.9,0.4 
50,1.6,1.3 
60,3.5,1.8 
70,3.1,2.1 
80,4.2,3 
90,7.2,3 
100,8.2,1.8 
110,8.6,1.9 
120,10.4,1.9 
130,15.5,5.6 
140,14.1,8.8 
150,27,17.3 
160,33,19.2 
170,31.6,27.9 
180,50.5,32.6 
190,62,34.6 
200,59.7,52.7 
210,85,63 
220,0,62.5 
230,0,76 
240,0,11.1 
250,0,0.2 
260,0,0 
269,0,0 
