time,502,200,302 
120,17.7,17.2,7.2 
130,59.5,20.6,6 
140,83,23.6,7.5 
150,121.6,26.9,11.5 
160,174.8,23.4,12.5 
170,226.6,20.8,11.1 
180,251.7,25.6,12.6 
190,365.6,21.7,12 
200,442.8,24.7,12.3 
210,529.6,25.1,14.1 
220,382.8,16.9,10.9 
230,62.1,58.3,81.6 
240,0,9.2,13.8 
250,0,0,0.3 
260,0,0,0 
269,0,0,0 
