time,502,200,302 
200,109,20493,5720 
210,7012,23420,6523 
220,14056,26576,7487 
230,21161,29814,8428 
240,22411,34019,9897 
250,22411,34054,9937 
260,22411,34054,9937 
270,22411,34054,9937 
280,22411,34054,9937 
290,22411,34054,9937 
292,22411,34054,9937 
