time,page 
0,6.465 
10,6.465 
20,6.465 
30,6.351 
40,6.351 
50,6.351 
60,6.351 
70,6.351 
80,6.351 
90,6.311 
100,6.292 
110,6.155 
120,5.866 
130,5.866 
140,5.861 
150,5.792 
160,5.792 
170,5.779 
180,5.779 
190,5.779 
200,2.263 
210,1.794 
220,1.794 
230,1.794 
240,1.794 
250,1.794 
260,1.794 
270,1.794 
280,1.794 
290,1.794 
292,1.794 
