time,connect,request 
0,4.095496063970761,79.49462766132453 
10,0.1874347952466025,75.1822974639142 
20,0.4013428693342291,70.99494661434203 
30,0.7510462731668869,80.1944396867784 
40,0.7653225235787543,72.17944612846132 
50,1.4029658525391855,72.86516534092868 
60,1.1683234882313056,75.7891058812653 
70,0.42398427426019547,77.03726343760071 
80,0.5129682958914635,76.19997767521747 
90,0.26848812499603947,76.90201339110669 
100,0.43527479829942156,74.45417292105196 
110,0.42408596235822155,75.7072264579481 
120,0.8865925563483349,77.37088750074929 
130,0.3907677144847991,76.06815411017698 
140,0.45324248114125537,76.38218997713616 
150,0.5599972701917594,87.49234713739607 
160,0.44551988586057834,85.23434395625378 
170,0.5774619355638959,85.36048711379776 
180,1.4993820508594449,475.09271762558075 
190,1.1297723058898004,558.0200591220536 
200,1.0768857421125602,659.3734306154441 
210,0.5591439624282404,1366.199939683811 
220,0.46559675844412407,1230.9379210165193 
230,0.9400374844997563,1231.078920921051 
240,0.6648797065646892,1097.9053703584507 
250,0,5.907740285361983 
260,0,0 
270,0,0 
280,0,0 
290,0,0 
292,0,0 
