time,page 
0,331.55 
10,334.667 
20,334.667 
30,553.901 
40,553.901 
50,553.901 
60,553.901 
70,553.901 
80,553.901 
90,563.888 
100,563.888 
110,563.888 
120,563.888 
130,564.307 
140,564.307 
150,905.098 
160,910.683 
170,1022.853 
180,5930.633 
190,10144.355 
200,14683.94 
210,16972.577 
220,18026.072 
230,18026.072 
240,18026.072 
250,18026.072 
260,18026.072 
270,18026.072 
280,18026.072 
290,18026.072 
292,18026.072 
