time,page 
0,2.4 
10,2.9 
20,2.8 
30,6.6 
40,6.8 
50,5.5 
60,8.4 
70,11.4 
80,13.2 
90,20.2 
100,26 
110,24.8 
120,43.6 
130,42.8 
140,44.8 
150,86.4 
160,89.1 
170,87 
180,105.7 
190,113.8 
200,118.1 
210,337.3 
220,375.8 
230,376.6 
240,257.4 
250,4 
260,0 
270,0 
280,0 
290,0 
292,0 
