time,connect,request 
0,1,7.5 
10,0.9,8.8 
20,0.9,7.9 
30,2.6,20.6 
40,1.9,20.1 
50,1.7,16.1 
60,3.1,25.7 
70,3.8,34.6 
80,4.6,39.5 
90,7.2,61.9 
100,8.5,76.9 
110,8.3,74.7 
120,15.3,131.5 
130,14,128.4 
140,15.4,135 
150,30,262.6 
160,29.2,265.5 
170,29.6,263.6 
180,56.8,327.9 
190,60,357.1 
200,61.7,366.3 
210,117.1,1063.2 
220,124.2,1116.5 
230,125.8,1128.4 
240,14.2,692.4 
250,0,7.5 
260,0,0 
270,0,0 
280,0,0 
290,0,0 
292,0,0 
